song_id,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
18715,0.982,0.15,0.248,40,80.424,0.13,0.287,173960,-13.926,0.035,0,0.000446,G#
18716,0.759,0.322,0.418,46,150.763,0.109,0.335,323280,-8.189,0.0437,0,0,G
18717,0.000249,0.936,0.424,49,164.175,0.0707,0.761,219933,-4.541,0.147,1,0,A#
18718,0.571,0.712,0.702,52,99.992,0.103,0.497,223880,-6.671,0.0246,1,0,F#
18719,8.06E-06,0.941,0.482,33,125.023,0.0368,0.198,140653,-3.998,0.0579,1,0.923,B
18720,1.35E-05,0.978,0.493,58,125.96,0.181,0.21,436440,-4.578,0.123,0,0.00216,C#
18721,0.00507,0.928,0.598,29,124.988,0.807,0.962,128587,-7.68,0.065,0,0.664,B
18722,0.133,0.596,0.607,70,77.324,0.123,0.149,136187,-9.09,0.358,1,0,A
18723,0.285,0.542,0.492,28,153.088,0.137,0.352,264187,-9.258,0.037,0,1.33E-06,D
18724,0.337,0.611,0.566,47,119.755,0.0967,0.115,193212,-10.305,0.23,0,3.81E-06,C#
18725,0.233,0.849,0.695,49,140.092,0.385,0.623,86778,-5.688,0.093,1,0.000842,A
18726,0.0042,0.853,0.77,63,164.037,0.0936,0.615,135732,-3.849,0.221,1,0.000961,A#
18727,0.785,0.259,0.66,29,129.039,0.0785,0.446,200840,-14.258,0.0432,0,0.0807,G
18728,0.0251,0.958,0.493,18,94.011,0.372,0.58,258547,-3.406,0.111,0,3.42E-05,G
18729,0.137,0.803,0.257,66,150.818,0.297,0.294,308667,-3.886,0.0411,0,0.0156,G
18730,0.185,0.908,0.386,27,168.003,0.161,0.609,316840,-5.784,0.108,1,0,F#
18731,0.289,0.765,0.76,27,107.602,0.233,0.868,226933,-9.319,0.0352,0,7.95E-06,C
18732,0.00141,0.663,0.32,55,189.891,0.0968,0.673,223053,-5.802,0.0291,0,6.70E-05,C
18733,0.0221,0.764,0.403,50,138.725,0.245,0.196,666572,-8.554,0.0451,1,0.17,A
18734,0.291,0.807,0.621,49,139.98,0.249,0.763,211071,-5.868,0.0475,0,0,G#
18735,0.0206,0.894,0.68,59,94.089,0.462,0.803,247693,-4.86,0.255,0,0,C#
18736,0.0249,0.694,0.663,69,167.964,0.0698,0.524,340920,-8.627,0.172,1,0,A#
18737,0.31,0.504,0.725,64,140.023,0.116,0.0723,114313,-3.544,0.0471,1,0,F#
18738,0.356,0.336,0.778,55,140.163,0.174,0.577,139361,-11.196,0.229,0,1.67E-05,D#
18739,0.0807,0.936,0.293,34,88.388,0.582,0.311,287560,-4.468,0.085,0,0.0283,F
18740,0.449,0.747,0.531,45,80.071,0.0937,0.456,222794,-4.69,0.0462,1,0,E
18741,0.576,0.7,0.67,67,69.986,0.226,0.648,160293,-7.893,0.196,0,5.34E-06,C#
18742,0.00734,0.493,0.604,13,129.9,0.273,0.794,166947,-11.959,0.0321,1,0.851,C#
18743,0.00171,0.721,0.837,41,96.065,0.368,0.853,206875,-5.26,0.0428,0,0.249,C#
18744,0.000111,0.893,0.655,52,134,0.0648,0.873,186034,-2.745,0.0538,0,0.0277,A#
18745,0.0367,0.446,0.581,53,135.793,0.293,0.249,301053,-9.236,0.0316,0,7.45E-06,E
18746,0.941,0.0855,0.138,36,100.726,0.117,0.0337,174227,-22.764,0.0359,0,0.676,F
18747,0.000357,0.937,0.449,36,149.927,0.345,0.355,159150,-3.676,0.176,1,0.634,B
18748,0.973,0.125,0.41,43,103.984,0.092,0.0351,467560,-21.216,0.0324,1,0.946,G
18749,0.521,0.734,0.396,51,155.883,0.121,0.467,188906,-7.718,0.033,0,0.957,F#
18750,0.000195,0.987,0.435,65,103.16,0.268,0.101,365827,-4.667,0.16,1,0.0847,C#
18751,0.409,0.858,0.518,28,120.941,0.322,0.358,172987,-5.016,0.0497,0,0.0449,D
18752,0.707,0.851,0.588,63,84.472,0.0968,0.452,287556,-6.311,0.515,1,0,A#
18753,0.00889,0.506,0.377,64,145.254,0.482,0.787,141000,-4.773,0.157,1,1.15E-06,B
18754,0.226,0.697,0.617,58,140.515,0.233,0.622,226667,-6.59,0.028,0,0,A
18755,0.86,0.223,0.484,26,85.475,0.184,0.209,380160,-18.077,0.0462,1,0.785,A
18756,0.0321,0.783,0.5,54,94.745,0.0853,0.189,216292,-7.73,0.0643,1,7.90E-05,E
18757,0.245,0.644,0.644,54,98.746,0.27,0.293,231293,-7.542,0.0305,0,0.00083,G
18758,0.000598,0.727,0.626,39,121.352,0.1,0.546,192093,-9.829,0.0481,1,0.000596,E
18759,0.111,0.619,0.833,68,109.92,0.159,0.901,306560,-5.595,0.0538,0,2.13E-05,G
18760,0.0124,0.865,0.657,42,116.961,0.138,0.256,268000,-5.544,0.0365,0,0.575,G
18761,0.00575,0.496,0.528,30,167.042,0.126,0.201,249747,-8.996,0.0429,1,0.204,A
18762,0.0316,0.671,0.442,44,208.307,0.0715,0.81,252893,-5.718,0.0384,1,1.08E-06,E
18763,0.889,0.349,0.189,33,135.34,0.35,0.0722,400493,-16.035,0.0435,0,0.806,B
18764,4.51E-05,0.991,0.382,34,175.992,0.232,0.487,229733,-2.621,0.0923,0,0,G#
18765,0.028,0.635,0.679,19,130.996,0.275,0.867,269453,-6.497,0.0289,0,0,F
18766,0.0836,0.791,0.471,59,128.007,0.0868,0.355,213399,-4.817,0.0506,0,0,C
18767,0.0209,0.956,0.452,39,105.983,0.163,0.296,291507,-5.536,0.039,1,0.721,G
18768,0.708,0.369,0.281,36,167.537,0.119,0.156,268013,-10.186,0.0295,0,3.83E-05,F#
18769,0.373,0.681,0.699,40,131.99,0.274,0.806,216533,-4.983,0.0306,0,0,G#
18770,0.000706,0.744,0.729,40,126.019,0.111,0.0355,396714,-9.548,0.041,0,0.831,C
18771,0.704,0.539,0.523,63,84.266,0.0952,0.415,469831,-9.642,0.564,0,1.19E-05,F
18772,0.000866,0.932,0.445,47,113.945,0.108,0.51,271093,-4.739,0.316,0,0,E
18773,0.0112,0.92,0.604,20,131.021,0.493,0.715,242400,-3.376,0.0592,1,0.0113,G
18774,0.18,0.529,0.808,47,99.905,0.0846,0.142,173688,-5.719,0.038,1,0,F#
18775,0.974,0.114,0.391,46,70.197,0.183,0.139,168512,-11.506,0.0329,1,0.949,D
18776,0.0613,0.978,0.613,11,140.043,0.0835,0.573,227285,-2.325,0.147,1,0,A
18777,0.00325,0.781,0.715,17,132.089,0.103,0.962,229867,-4.379,0.032,1,0,B
18778,0.178,0.892,0.761,64,127.04,0.0712,0.935,255173,-5.354,0.133,0,4.19E-05,F#
18779,0.0145,0.891,0.585,26,97.381,0.116,0.62,302880,-5.287,0.0552,0,0,D
18780,0.0215,0.733,0.353,38,149.797,0.415,0.334,274750,-7.919,0.0608,1,3.33E-06,F
18781,0.0818,0.696,0.8,61,159.953,0.121,0.628,137770,-5.354,0.393,1,0,F#
18782,0.0986,0.355,0.735,57,95.257,0.0534,0.449,240333,-13.711,0.0329,1,0.158,F#
18783,0.188,0.815,0.384,31,104.771,0.901,0.526,233160,-9.744,0.0464,0,0.0351,A
18784,0.277,0.484,0.516,66,113.134,0.129,0.174,218627,-5.844,0.0659,0,0,A
18785,0.00821,0.722,0.416,45,119.018,0.138,0.305,528111,-7.746,0.0379,0,0.789,F
18786,0.724,0.614,0.648,46,88.327,0.102,0.943,343200,-8.589,0.0571,1,4.51E-06,A#
18787,0.00577,0.937,0.381,45,173.958,0.169,0.0397,267800,-4.782,0.0391,0,0.0155,G
18788,0.0181,0.489,0.802,58,155.021,0.0857,0.613,185806,-8.12,0.128,1,0,F
18789,0.34,0.675,0.632,36,170.41,0.0991,0.673,255560,-7.977,0.0555,1,0.775,A#
18790,0.00205,0.972,0.603,41,145.997,0.124,0.388,185753,-5.013,0.0415,1,0.687,B
18791,0.0669,0.821,0.489,59,122.663,0.15,0.684,252053,-6.904,0.229,1,0,C#
18792,8.49E-06,0.925,0.291,47,104.12,0.0733,0.233,319133,-9.901,0.0714,1,0.114,F#
18793,0.816,0.626,0.73,31,115.954,0.123,0.757,244613,-11.021,0.0299,1,0.795,G
18794,0.00773,0.826,0.581,67,100.018,0.792,0.492,261372,-4.87,0.0357,0,1.56E-06,C
18795,0.972,0.0221,0.573,13,81.792,0.117,0.213,180760,-12.31,0.0557,0,0,A#
18796,0.0703,0.74,0.669,65,97.99,0.152,0.573,203507,-7.549,0.0354,1,0,A#
18797,0.899,0.128,0.253,33,131.842,0.144,0.0827,705080,-16.361,0.0349,1,0.919,E
18798,0.0091,0.922,0.326,31,192.907,0.164,0.753,197813,-3.04,0.0433,0,0.0554,B
18799,0.131,0.573,0.725,57,86.002,0.0892,0.205,213692,-4.193,0.137,0,2.17E-06,C#
18800,0.268,0.476,0.421,70,169.784,0.0816,0.3,228840,-7.692,0.0298,0,0,C
18801,0.301,0.396,0.591,45,78.011,0.109,0.516,219330,-9.684,0.0973,1,4.16E-05,B
18802,0.118,0.729,0.573,52,122.997,0.0846,0.188,267368,-12.115,0.0449,1,0.841,B
18803,0.461,0.857,0.51,38,138.064,0.0793,0.684,269707,-2.716,0.0404,0,0,C#
18804,0.0662,0.641,0.82,76,117.974,0.102,0.395,263373,-7.811,0.116,1,5.07E-05,E
18805,0.0321,0.534,0.617,58,116.98,0.19,0.469,154747,-9.672,0.146,1,6.88E-06,F
18806,0.000954,0.842,0.63,55,84.942,0.362,0.634,191869,-5.636,0.316,1,0,C#
18807,0.954,0.27,0.253,40,78.47,0.175,0.103,279453,-11.822,0.0323,1,7.18E-05,A
18808,0.000431,0.94,0.568,64,97.096,0.0779,0.738,231400,-5.401,0.0411,0,4.96E-05,C#
18809,0.992,0.156,0.407,36,78.157,0.104,0.218,400861,-20.821,0.0325,1,0.892,G
18810,0.362,0.32,0.671,40,79.987,0.104,0.284,187693,-12.538,0.0293,0,2.82E-05,D
18811,0.914,0.159,0.567,64,146.913,0.111,0.436,157893,-13.648,0.0331,0,0,G
18812,0.261,0.599,0.525,47,125.976,0.717,0.188,295227,-12.666,0.0581,0,0.021,F#
18813,0.000712,0.967,0.487,44,99.963,0.0931,0.563,184857,-3.986,0.0658,0,0.000196,B
18814,0.829,0.38,0.497,46,89.989,0.15,0.18,242027,-10.464,0.034,0,0.737,C
18815,0.964,0.17,0.523,22,90.099,0.111,0.133,86542,-20.134,0.0552,0,0.966,A
18816,0.416,0.281,0.465,51,68.541,0.174,0.312,250560,-8.836,0.0303,0,0,A
18817,0.0594,0.598,0.727,55,132.001,0.0703,0.491,109653,-6.68,0.0607,0,0,C#
18818,0.279,0.732,0.534,0,90.622,0.0762,0.963,119867,-11.653,0.0391,1,4.18E-05,B
18819,5.33E-05,0.806,0.457,49,136.016,0.0869,0.388,210733,-5.434,0.107,0,0.0124,E
18820,0.137,0.869,0.655,63,135.763,0.312,0.0815,140133,-4.344,0.212,1,2.36E-05,C#
18821,0.024,0.852,0.513,0,110.089,0.447,0.665,269667,-6.944,0.0453,1,1.49E-05,B
18822,0.397,0.299,0.346,25,149.379,0.708,0.0691,396683,-12.782,0.0602,0,6.15E-05,F#
18823,0.061,0.916,0.582,35,140.053,0.173,0.701,296691,-6.561,0.0449,1,0.00334,F#
18824,0.97,0.0665,0.146,26,138.075,0.128,0.0339,156760,-17.08,0.0373,0,0.957,A
18825,0.0721,0.584,0.683,37,109.989,0.137,0.238,224193,-7.98,0.0278,0,0.00188,C#
18826,0.045,0.54,0.514,42,101.061,0.0878,0.309,198787,-6.819,0.0263,0,0.0194,C
18827,0.00166,0.934,0.437,43,144.135,0.317,0.431,209109,-3.227,0.0915,1,0,F#
18828,0.0734,0.587,0.352,41,164.662,0.266,0.412,528133,-12.272,0.101,0,0.711,C
18829,0.0481,0.94,0.479,21,154.916,0.137,0.522,243500,-2.41,0.116,0,0,G
18830,0.255,0.726,0.576,57,136.802,0.108,0.582,215720,-4.625,0.035,0,0,B
18831,0.0252,0.821,0.468,52,147.929,0.083,0.452,230573,-5.606,0.0371,0,6.26E-06,A
18832,0.00429,0.783,0.628,47,81.883,0.0955,0.364,188613,-5.479,0.262,1,0.0022,F#
18833,0.717,0.313,0.345,63,207.969,0.1,0.164,237973,-10.098,0.0681,0,0.000822,E
18834,0.235,0.318,0.762,57,130.516,0.138,0.677,200827,-16.046,0.0355,0,6.12E-06,A
18835,0.9,0.321,0.378,43,76.533,0.309,0.197,127267,-10.276,0.026,0,2.19E-05,G
18836,0.985,0.0292,0.28,38,109.711,0.125,0.121,134413,-26.544,0.0514,0,0.951,C
18837,0.0316,0.841,0.488,49,143.815,0.107,0.365,207960,-5.829,0.097,1,0,E
18838,0.000503,0.925,0.263,47,105.253,0.17,0.0722,372973,-5.299,0.118,0,0.631,D#
18839,0.282,0.734,0.864,50,140.083,0.125,0.381,193332,-5.424,0.303,1,0,F#
18840,0.359,0.717,0.571,54,87.538,0.798,0.879,131867,-8.333,0.337,0,3.12E-06,F#
18841,0.143,0.93,0.414,34,112.277,0.977,0.481,554960,-8.975,0.0853,0,0.0135,D
18842,0.0112,0.43,0.705,27,86.963,0.325,0.403,264280,-3.701,0.0349,0,0.00851,C#
18843,0.0379,0.724,0.675,20,109.129,0.117,0.696,244693,-7.294,0.0399,0,0.0182,C#
18844,0.328,0.529,0.748,56,75.973,0.131,0.448,164309,-8.885,0.055,1,0,F#
18845,0.0132,0.426,0.874,51,140.106,0.101,0.489,200907,-10.448,0.463,1,0,C
18846,0.495,0.489,0.516,51,128.485,0.572,0.84,202333,-15.339,0.0443,0,0.000403,D
18847,0.454,0.403,0.606,38,134.583,0.112,0.45,285333,-9.002,0.037,1,0,G
18848,0.0214,0.805,0.426,61,88.088,0.0951,0.219,271533,-5.828,0.0398,0,0,B
18849,0.00717,0.944,0.452,64,148.07,0.0766,0.673,268400,-3.785,0.0587,0,0.161,D
18850,0.852,0.35,0.487,39,116.216,0.272,0.653,152120,-11.519,0.0347,0,0.00633,F#
18851,0.134,0.345,0.691,37,85.12,0.109,0.72,173000,-17.495,0.0441,1,0.779,B
18852,0.993,0.0231,0.335,42,74.866,0.0987,0.0614,146667,-29.727,0.0415,0,0.876,B
18853,0.861,0.141,0.278,54,101.747,0.382,0.176,150200,-13.719,0.031,0,0.002,A#
18854,0.0901,0.752,0.538,43,173.976,0.0828,0.757,203210,-5.784,0.0413,0,7.83E-05,F#
18855,0.842,0.433,0.506,68,83.222,0.112,0.641,257737,-14.183,0.0345,1,0.0311,D
18856,0.274,0.484,0.726,57,62.493,0.0874,0.561,214280,-6.707,0.0477,1,2.44E-06,D
18857,0.0682,0.44,0.735,70,87.985,0.33,0.239,284693,-7.647,0.0469,1,0,A#
18858,0.153,0.299,0.819,64,121.913,0.3,0.515,227907,-11.964,0.122,1,0,F
18859,0.318,0.0703,0.638,49,77.366,0.107,0.648,125067,-12.257,0.165,0,0.937,C
18860,0.00506,0.932,0.599,74,96.234,0.269,0.692,213760,-3.328,0.18,0,0,A
18861,0.156,0.713,0.757,58,107.186,0.182,0.304,185103,-4.467,0.323,1,1.27E-06,C#
18862,0.3,0.7,0.808,52,105.996,0.249,0.648,132120,-9.045,0.226,1,0,G#
18863,0.757,0.279,0.613,36,165.259,0.0874,0.955,146000,-13.187,0.0432,0,0,C#
18864,0.251,0.777,0.596,44,95.65,0.206,0.642,214333,-11.963,0.262,1,0.0717,B
18865,0.0722,0.87,0.45,50,151.896,0.108,0.343,221080,-4.184,0.0317,0,0.000725,C#
18866,0.0501,0.726,0.404,50,168.878,0.214,0.408,220013,-2.926,0.028,0,0,B
18867,0.0732,0.352,0.542,34,123.037,0.13,0.0989,211707,-7.689,0.0613,1,0.208,F
18868,0.724,0.593,0.648,41,89.91,0.134,0.907,256813,-6.799,0.0367,1,2.79E-06,F
18869,0.569,0.478,0.763,28,107.979,0.522,0.76,201467,-13.924,0.0312,0,2.79E-06,C
18870,0.579,0.335,0.803,53,132.682,0.0849,0.786,330440,-13.331,0.0451,0,0.0128,G#
18871,0.667,0.261,0.535,36,126.695,0.146,0.195,339160,-15.341,0.0381,0,0.00151,G
18872,0.00807,0.465,0.522,60,144.954,0.108,0.793,204653,-13.744,0.208,1,0,E
18873,0.258,0.453,0.675,44,83.026,0.347,0.502,155863,-10.073,0.0609,0,0,G
18874,0.784,0.44,0.463,31,166.555,0.114,0.834,182400,-8.944,0.068,0,0.818,D#
18875,0.793,0.414,0.229,32,109.669,0.0835,0.576,649293,-15.07,0.0341,0,0.899,F#
18876,0.053,0.893,0.479,48,124.062,0.0791,0.398,237199,-4.134,0.0476,0,0,D#
18877,0.00858,0.507,0.297,34,177.911,0.393,0.468,68827,-10.011,0.0447,0,0.648,D
18878,0.103,0.356,0.784,53,161.46,0.223,0.165,172384,-8.717,0.438,0,7.42E-06,C#
18879,0.861,0.152,0.242,28,89.962,0.146,0.121,215253,-20.714,0.0392,0,0.832,F
18880,0.0292,0.827,0.252,48,157.725,0.173,0.475,239147,-6.336,0.0406,0,0.508,A
18881,0.0429,0.869,0.759,40,121.995,0.583,0.115,480246,-9.724,0.0737,1,0.93,D
18882,0.0332,0.764,0.602,40,98.053,0.337,0.181,295818,-5.619,0.0617,1,0,B
18883,0.566,0.561,0.742,68,134.01,0.641,0.55,326427,-7.017,0.139,0,0.000135,F#
18884,0.202,0.748,0.708,53,139.915,0.0994,0.525,265039,-6.483,0.0518,0,0,C#
18885,0.00799,0.693,0.741,58,122.981,0.0896,0.702,189160,-6.326,0.0575,0,5.03E-06,G
18886,0.0367,0.785,0.85,81,145.063,0.155,0.718,343099,-4.963,0.345,1,0,G#
18887,0.248,0.753,0.298,46,164.991,0.112,0.32,899933,-7.417,0.0894,1,0.148,C
18888,0.00614,0.727,0.459,68,149.229,0.384,0.954,292173,-11.777,0.0303,0,0.065,C
18889,0.000501,0.856,0.445,61,175.542,0.232,0.38,243640,-2.978,0.0287,1,0.0113,F#
18890,0.0073,0.879,0.481,50,89.436,0.127,0.533,301533,-5.178,0.268,1,1.72E-05,B
18891,0.77,0.417,0.509,66,134.956,0.0887,0.482,305001,-9.632,0.0295,0,0.0946,A#
18892,0.0319,0.937,0.77,63,95.011,0.348,0.685,238173,-2.327,0.247,0,0,A
18893,0.234,0.683,0.53,62,174.441,0.274,0.694,472400,-7.13,0.0313,0,0.311,D
18894,0.0341,0.538,0.516,59,112.053,0.163,0.294,231507,-7.425,0.0726,1,0.000805,A
18895,0.0807,0.549,0.809,54,125.973,0.42,0.527,232355,-8.428,0.0902,1,0,C#
18896,0.000606,0.784,0.506,12,149.662,0.327,0.944,39480,-8.722,0.0456,1,0.801,B
18897,0.0321,0.857,0.599,73,187.985,0.4,0.469,151915,-5.7,0.299,0,0,G
18898,0.109,0.659,0.732,71,148.001,0.141,0.575,288133,-6.089,0.225,0,0,G#
18899,0.00242,0.956,0.632,39,128.063,0.634,0.189,251775,-1.512,0.293,0,0.469,C#
18900,0.53,0.631,0.662,38,111.674,0.0638,0.817,147133,-10.957,0.0552,0,4.03E-05,C
18901,0.995,0.0553,0.368,27,136.121,0.0808,0.0407,234467,-23.443,0.0544,0,0.891,E
18902,0.935,0.253,0.845,25,110.474,0.166,0.811,153480,-13.532,0.373,0,0,C
18903,0.102,0.649,0.628,46,109.009,0.131,0.119,328560,-8.672,0.0452,1,0.504,A
18904,0.00165,0.92,0.478,49,84.25,0.755,0.713,286481,-5.845,0.0406,0,0.0134,F
18905,0.00906,0.877,0.863,40,119.758,0.0831,0.673,351440,-9.051,0.0464,1,0.805,C#
18906,0.659,0.447,0.74,51,96.912,0.225,0.778,278347,-13.286,0.114,1,0.000119,G
18907,0.0214,0.524,0.696,59,136.833,0.141,0.388,183840,-6.883,0.219,0,0,A#
18908,0.0393,0.44,0.76,38,177.79,0.131,0.743,302816,-13.631,0.0623,0,0.927,A
18909,0.0811,0.837,0.559,50,156.984,0.357,0.589,212626,-5.293,0.0567,0,1.62E-06,C#
18910,0.845,0.196,0.685,42,75.971,0.106,0.475,209307,-13.927,0.0324,0,0.00653,D#
18911,0.0473,0.948,0.452,33,172.979,0.265,0.699,237489,-1.867,0.0737,0,0.041,G#
18912,0.12,0.509,0.667,61,104.993,0.269,0.289,218704,-6.584,0.0348,0,1.91E-06,C#
18913,0.00642,0.967,0.571,62,161.962,0.227,0.712,213587,-3.717,0.0716,0,5.80E-06,A
18914,0.113,0.925,0.546,50,184.082,0.118,0.655,146087,-3.811,0.297,0,0,C#
18915,0.00291,0.526,0.472,55,119.44,0.181,0.771,173987,-9.505,0.0309,0,0.000173,C
18916,0.00192,0.821,0.674,29,155.102,0.823,0.662,178465,-3.423,0.0953,1,0.0907,B
18917,0.0184,0.64,0.833,53,99.284,0.102,0.465,352907,-5.674,0.219,1,0,A#
18918,0.0991,0.86,0.608,77,127.075,0.262,0.437,232947,-5.324,0.0554,1,0,F
18919,0.000174,0.738,0.631,50,95.814,0.125,0.378,355973,-7.068,0.0377,0,0.766,A#
18920,0.442,0.609,0.838,46,102.988,0.0742,0.609,217148,-5.865,0.0446,0,1.99E-06,G#
18921,0.0419,0.801,0.679,57,130.035,0.11,0.517,195001,-5.598,0.163,0,4.85E-06,F
18922,0.000555,0.84,0.485,29,70.021,0.153,0.186,256298,-4.88,0.151,0,0.00679,D
18923,4.59E-05,0.976,0.528,44,133.01,0.0944,0.243,304493,-5.157,0.0922,0,0.0828,C#
18924,0.411,0.708,0.778,44,105.015,0.336,0.591,192000,-5.259,0.178,1,0,A#
18925,0.217,0.836,0.539,62,135.596,0.303,0.759,168760,-5.365,0.0654,0,0.000168,B
18926,0.478,0.757,0.801,58,88.025,0.163,0.607,276373,-8.01,0.316,0,1.32E-05,G
18927,0.0219,0.722,0.477,38,85.739,0.112,0.257,173913,-7.669,0.24,0,0.000529,G
18928,0.145,0.848,0.688,31,94.5,0.0666,0.915,295307,-6.646,0.041,0,7.43E-05,C
18929,0.944,0.0946,0.435,56,110.911,0.104,0.128,278267,-20.698,0.0388,0,0.00173,E
18930,0.0418,0.936,0.475,58,151.988,0.0873,0.598,209587,-2.545,0.0413,0,0,F
18931,0.81,0.306,0.516,39,138.777,0.178,0.496,256467,-15.786,0.0356,1,0.305,F
18932,0.0143,0.893,0.632,63,149.97,0.0741,0.773,253800,-6.04,0.0454,0,5.29E-06,G
18933,0.555,0.283,0.193,15,74.298,0.112,0.0387,334107,-9.999,0.0313,1,0.958,F
18934,0.674,0.893,0.636,46,129.664,0.176,0.887,148627,-6.311,0.047,0,0.00143,D#
18935,0.00377,0.851,0.466,53,109.284,0.387,0.463,204452,-3.735,0.382,0,0,C
18936,0.167,0.935,0.719,62,120.022,0.0973,0.738,224227,-3.752,0.0589,0,0,G
18937,0.683,0.326,0.289,43,79.235,0.122,0.0723,429600,-14.722,0.0352,0,0.872,C
18938,0.00804,0.741,0.416,68,160.515,0.273,0.286,202973,-4.001,0.0335,0,0,G
18939,0.963,0.0283,0.515,63,100.598,0.0906,0.0886,379533,-28.954,0.0402,0,0.927,A
18940,0.884,0.142,0.174,35,79.484,0.104,0.0358,1431533,-20.142,0.0356,0,0.642,F
18941,0.939,0.145,0.517,43,113.022,0.0834,0.807,74000,-25.958,0.0486,0,0.664,F
18942,0.385,0.929,0.704,26,115.984,0.0617,0.747,242173,-4.019,0.188,0,1.44E-06,G
18943,0.00229,0.893,0.428,19,169.107,0.101,0.528,174933,-4.345,0.0672,0,0.532,D
18944,0.161,0.89,0.736,59,142.101,0.166,0.679,206244,-5.07,0.249,1,0,C#
18945,0.985,0.0596,0.217,0,169.992,0.196,0.0605,472653,-24.3,0.0591,0,0.000128,F
18946,0.537,0.66,0.419,53,86.052,0.104,0.733,199610,-6.856,0.283,0,2.49E-05,F
18947,0.0538,0.486,0.784,60,110.964,0.101,0.0894,265996,-6.497,0.0475,1,0.497,F
18948,0.0027,0.785,0.649,68,137.618,0.0859,0.294,321293,-6.031,0.0369,1,0,A
18949,0.955,0.183,0.568,29,111.599,0.0957,0.85,178827,-21.604,0.0389,0,0.933,D
18950,0.985,0.054,0.17,27,73.884,0.0946,0.0508,950280,-26.959,0.0401,0,0.919,A#
18951,0.00878,0.817,0.494,50,122.671,0.0958,0.755,255160,-8.409,0.0516,0,2.26E-06,C#
18952,0.00768,0.652,0.274,61,173.009,0.108,0.1,288036,-6.196,0.0625,1,6.42E-05,F
18953,0.0115,0.565,0.522,34,116.779,0.204,0.834,191538,-12.979,0.0352,0,0,D
18954,0.0343,0.865,0.576,56,119.913,0.252,0.535,194173,-3.288,0.0407,0,5.32E-05,C
18955,0.372,0.539,0.775,65,144.966,0.225,0.624,211862,-4.303,0.0881,0,8.11E-06,F
18956,0.0472,0.555,0.7,45,169.492,0.0876,0.865,247850,-9.389,0.267,1,0.109,B
18957,0.00108,0.962,0.51,35,99.889,0.366,0.522,241227,-3.525,0.0868,1,0,D
18958,0.53,0.486,0.718,60,83.077,0.102,0.589,262893,-8.342,0.168,0,0.0342,A
18959,0.234,0.634,0.631,33,147.971,0.0788,0.608,240747,-6.089,0.0417,1,0,F#
18960,0.649,0.563,0.668,63,130.366,0.11,0.289,201786,-8.23,0.0305,0,0.000347,E
18961,0.0166,0.82,0.492,48,80.167,0.0949,0.549,197590,-4.425,0.0518,0,2.95E-06,G
18962,0.317,0.171,0.822,36,92.061,0.105,0.663,104318,-10.49,0.0859,0,0.872,C#
18963,0.306,0.444,0.803,36,140.042,0.318,0.44,224040,-9.078,0.0773,1,0.0254,C#
18964,0.817,0.328,0.46,40,151.66,0.371,0.486,185093,-12.415,0.292,1,1.23E-05,C
18965,0.0108,0.932,0.64,42,129.976,0.0628,0.519,240560,-3.473,0.0531,1,0.000153,C
18966,0.0705,0.525,0.586,71,126.51,0.0729,0.491,222467,-8.968,0.498,0,0,C
18967,0.0754,0.724,0.676,53,140.011,0.728,0.464,261213,-5.467,0.347,1,0,C#
18968,0.994,0.0442,0.194,2,168.715,0.0978,0.123,96347,-28.962,0.0396,0,0.862,F
18969,0.0192,0.489,0.598,55,89.983,0.151,0.145,186614,-9.307,0.0522,1,0,F
18970,0.107,0.784,0.247,31,175.004,0.985,0.566,393588,-9.84,0.0838,1,0.00666,D
18971,0.0329,0.556,0.474,46,79.677,0.165,0.278,216763,-6.79,0.0857,0,0.00364,A#
18972,0.995,0.0978,0.403,23,68.029,0.0965,0.487,64587,-24.368,0.047,0,0.793,F
18973,0.0191,0.781,0.668,57,105.945,0.113,0.695,208493,-6.151,0.0267,0,0,C#
18974,0.0387,0.775,0.675,51,99.945,0.383,0.933,217853,-5.772,0.0522,0,0,E
18975,0.543,0.516,0.65,20,100.191,0.116,0.53,239013,-10.535,0.0491,0,0.000322,F
18976,0.00809,0.928,0.391,39,140.489,0.109,0.69,249347,-2.171,0.0428,1,8.32E-05,B
18977,0.0998,0.415,0.405,38,183.853,0.0775,0.229,232347,-8.747,0.0277,0,0,D
18978,0.00506,0.932,0.599,70,96.234,0.269,0.692,213760,-3.328,0.18,0,0,A
18979,0.0182,0.661,0.858,65,163.056,0.115,0.611,217960,-6.544,0.319,0,0,C
18980,0.0925,0.825,0.713,68,127.95,0.58,0.742,208486,-5.25,0.288,0,0,D
18981,0.0786,0.803,0.488,67,167.329,0.215,0.319,261743,-4.165,0.205,1,0,F#
18982,0.776,0.358,0.516,21,152.891,0.102,0.671,209507,-8.865,0.053,1,0.114,D
18983,0.015,0.673,0.558,58,139.985,0.0758,0.445,227227,-4.914,0.0291,0,0.000655,F#
18984,0.723,0.516,0.521,65,136.483,0.257,0.569,172480,-7.456,0.0369,1,0,D
18985,0.263,0.702,0.613,46,150.275,0.36,0.533,192759,-4.801,0.0745,1,0.0185,F
18986,0.0031,0.601,0.769,52,168.996,0.272,0.448,195347,-8.402,0.171,0,0,C#
