Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2016-12-26,14,19.4,28.2,2.2,,,ENE,33.0,NE,20.0,99.0,1015.6,,21.6,Yes,Yes
2017-01-09,14,19.8,29.5,0.0,,,ENE,39.0,ENE,28.0,87.0,1012.0,,25.3,No,No
2017-01-12,14,23.3,29.4,0.0,,,SSE,31.0,NNE,9.0,83.0,1008.8,,27.1,No,No
2017-01-14,14,24.6,33.0,0.0,,,NNE,39.0,N,30.0,87.0,1005.0,,27.0,No,Yes
2017-01-15,14,21.8,27.7,26.8,,,S,48.0,ENE,19.0,88.0,1008.9,,27.6,Yes,Yes
2017-02-01,14,23.5,31.7,0.0,,,NNE,44.0,NNE,35.0,61.0,1012.4,,29.5,No,No
2017-02-03,14,23.1,30.1,0.0,,,NNE,33.0,NNE,26.0,63.0,1013.2,,29.6,No,No
2017-02-12,14,24.1,33.0,,,,,,N,31.0,74.0,999.9,,29.6,,No
2017-02-13,14,25.1,31.5,0.0,,,SE,63.0,SSE,46.0,78.0,1003.6,,27.0,No,No
2017-02-17,14,23.1,29.1,0.0,,,NE,35.0,NNE,30.0,58.0,1012.4,,28.1,No,No
2017-02-20,14,21.5,29.3,4.2,,,SE,39.0,SE,30.0,57.0,1009.6,,28.2,Yes,Yes
2017-03-09,14,19.5,30.0,0.0,,,SE,56.0,SSE,30.0,45.0,1008.6,,28.4,No,No
2017-03-11,14,17.8,29.1,0.0,,,ESE,33.0,ESE,20.0,57.0,1010.5,,27.0,No,No
2017-03-12,14,21.2,29.3,0.0,,,NE,33.0,ENE,26.0,70.0,1009.5,,27.4,No,No
2017-03-13,14,23.6,27.2,0.0,,,WNW,52.0,ESE,15.0,76.0,1012.7,,25.2,No,Yes
2017-03-30,14,23.3,24.6,105.0,,,ENE,76.0,NE,37.0,,1004.2,,24.4,Yes,Yes
2017-04-05,14,16.9,25.0,0.4,,,SSE,65.0,S,31.0,74.0,1018.7,,21.9,No,Yes
2017-04-06,14,16.8,25.0,8.0,,,SE,44.0,SE,28.0,61.0,1019.7,,22.5,Yes,No
2017-04-10,14,17.9,29.1,0.2,,,WNW,46.0,W,26.0,33.0,1007.7,,28.9,No,No
2017-04-12,14,16.6,27.5,0.0,,,SSE,56.0,SE,35.0,64.0,1016.8,,24.9,No,No
2017-04-20,14,19.0,25.5,1.4,,,SE,65.0,SE,48.0,70.0,1024.7,,21.9,Yes,Yes
2017-05-08,14,15.6,21.8,1.2,,,SE,61.0,ESE,43.0,96.0,1020.7,,18.6,Yes,Yes
2017-05-29,14,14.9,25.2,0.0,,,W,31.0,NW,19.0,37.0,1017.1,,24.7,No,No
2017-06-06,14,12.6,21.7,0.0,,,W,31.0,WNW,24.0,32.0,1016.0,,21.1,No,No
2017-06-07,14,8.6,20.9,0.0,,,ESE,30.0,SW,13.0,30.0,1015.5,,19.6,No,No
2017-06-18,14,14.3,23.0,0.4,,,S,39.0,SSW,19.0,62.0,1018.2,,21.7,No,No
2017-06-22,14,13.7,22.5,0.0,,,SSE,39.0,SE,26.0,51.0,1022.7,,21.4,No,No
2008-12-23,39,25.4,31.2,0.4,8.8,10.7,E,39.0,ENE,30.0,50.0,1009.8,2.0,30.4,No,No
2009-01-05,39,25.0,31.3,0.4,6.2,11.5,ENE,33.0,NE,26.0,70.0,1005.6,7.0,30.1,No,Yes
2009-01-06,39,25.2,31.6,1.8,8.0,6.5,NE,30.0,NE,22.0,69.0,1005.2,7.0,30.0,Yes,No
2009-01-11,39,23.7,31.2,1.0,9.4,4.1,ESE,43.0,ENE,24.0,60.0,1005.6,7.0,29.8,No,Yes
2009-01-20,39,23.7,31.1,0.0,8.4,9.7,NE,39.0,ENE,28.0,65.0,1010.7,6.0,30.2,No,No
2009-02-09,39,24.7,30.4,50.6,1.2,5.5,N,31.0,N,20.0,79.0,1006.5,7.0,29.4,Yes,Yes
2009-02-25,39,23.8,29.7,1.2,6.0,2.5,N,35.0,NNE,15.0,78.0,1008.4,7.0,28.6,Yes,Yes
2009-03-13,39,24.4,31.9,1.2,5.8,11.0,ENE,33.0,ENE,22.0,60.0,1008.7,4.0,31.2,Yes,No
2009-03-22,39,22.1,32.4,0.0,8.4,10.6,ENE,41.0,NE,28.0,59.0,1008.0,6.0,29.5,No,Yes
2009-03-31,39,19.7,31.4,0.0,7.0,11.0,NE,28.0,N,17.0,54.0,1008.6,1.0,30.4,No,No
2009-04-08,39,23.9,32.6,0.6,8.6,9.2,ESE,50.0,ESE,31.0,58.0,1012.2,6.0,30.2,No,No
2009-04-17,39,23.7,30.6,2.0,2.6,7.7,ENE,37.0,ENE,26.0,66.0,1010.6,7.0,29.0,Yes,No
2009-04-19,39,20.4,29.2,0.0,5.4,10.8,NE,26.0,NE,15.0,59.0,1010.0,1.0,28.6,No,No
2009-04-20,39,20.3,29.0,0.0,5.0,9.0,NNE,31.0,N,17.0,58.0,1009.1,7.0,27.9,No,No
2009-04-21,39,21.3,29.6,0.0,4.8,10.6,NE,31.0,NE,20.0,50.0,1010.3,7.0,28.7,No,No
2009-04-28,39,16.5,30.7,0.0,8.0,10.4,ENE,33.0,ENE,24.0,39.0,1014.1,2.0,29.4,No,No
2009-05-03,39,19.4,29.7,0.0,7.2,5.3,E,44.0,E,33.0,52.0,1015.6,7.0,27.6,No,No
2009-05-09,39,21.5,27.8,1.0,5.8,0.3,E,41.0,ESE,24.0,52.0,1015.0,7.0,26.0,No,No
2009-05-12,39,19.7,27.9,3.0,3.4,7.0,NE,33.0,E,17.0,66.0,1012.1,7.0,25.1,Yes,No
2009-05-13,39,20.9,28.2,0.0,5.6,6.2,S,37.0,ENE,20.0,50.0,1010.4,4.0,27.6,No,No
2009-05-19,39,17.8,27.2,0.0,6.0,5.2,NE,30.0,NE,17.0,57.0,1010.0,7.0,25.3,No,No
2009-05-20,39,15.7,28.6,0.0,4.6,9.7,N,28.0,N,13.0,53.0,1007.7,2.0,26.8,No,No
2009-06-20,39,9.8,26.1,0.0,6.6,10.4,NE,35.0,NE,20.0,46.0,1014.3,6.0,25.1,No,No
2009-06-28,39,13.5,29.3,0.0,7.0,10.6,SSW,31.0,ENE,19.0,35.0,1009.4,0.0,26.8,No,No
2009-07-10,39,11.4,25.7,0.0,5.8,10.4,SSE,33.0,NE,20.0,33.0,1013.7,1.0,24.3,No,No
2009-07-17,39,6.7,23.0,0.0,5.8,10.9,S,37.0,NE,20.0,23.0,1016.3,0.0,22.0,No,No
2009-07-30,39,13.8,26.2,0.0,6.4,9.6,E,39.0,ENE,31.0,49.0,1017.7,5.0,23.1,No,No
2009-08-08,39,12.4,26.8,0.0,5.4,10.0,ENE,35.0,ENE,28.0,46.0,1013.3,1.0,25.1,No,No
2009-08-22,39,16.6,27.8,0.0,5.6,10.8,NW,30.0,N,13.0,54.0,1014.4,1.0,26.2,No,No
2009-08-24,39,14.5,28.2,0.0,6.6,10.6,NE,33.0,ENE,24.0,51.0,1014.2,2.0,26.5,No,No
2009-09-12,39,17.3,29.1,0.0,7.6,10.5,ENE,52.0,E,30.0,41.0,1019.5,1.0,27.4,No,No
2009-10-06,39,17.8,29.5,0.0,10.2,10.7,ENE,37.0,NE,28.0,56.0,1012.9,1.0,28.0,No,No
2009-10-11,39,23.4,29.1,0.0,12.8,10.0,E,41.0,NE,30.0,50.0,1016.1,1.0,27.1,No,No
2009-10-12,39,22.3,29.2,0.0,11.2,10.5,NNE,41.0,N,20.0,49.0,1013.2,6.0,27.3,No,No
2009-10-13,39,20.1,29.7,0.0,8.0,11.3,NNE,37.0,NNE,17.0,45.0,1011.3,1.0,28.8,No,No
2009-10-20,39,19.9,30.3,0.0,13.6,11.6,ENE,54.0,ENE,35.0,30.0,1018.3,1.0,28.2,No,No
2009-10-26,39,18.8,29.5,0.0,9.6,11.8,ENE,39.0,ENE,30.0,52.0,1009.3,1.0,28.3,No,No
2009-10-27,39,23.8,30.3,0.0,10.4,9.9,E,37.0,NE,17.0,47.0,1012.3,1.0,28.4,No,No
2009-11-08,39,22.6,30.8,2.4,7.0,6.6,E,50.0,E,26.0,54.0,1015.5,5.0,29.1,Yes,No
2009-11-12,39,20.1,30.4,14.4,8.8,5.1,E,52.0,E,31.0,55.0,1014.5,7.0,27.3,Yes,No
2009-12-18,39,23.7,31.3,0.0,12.0,12.6,NE,37.0,ENE,28.0,51.0,1012.8,3.0,30.5,No,No
2009-12-24,39,26.7,33.9,0.0,10.4,10.2,ENE,37.0,ENE,22.0,50.0,1008.3,2.0,32.1,No,No
2010-01-04,39,25.0,30.8,0.6,6.0,10.5,NE,35.0,ENE,26.0,60.0,1008.7,4.0,30.1,No,Yes
2010-01-08,39,23.3,30.4,32.0,9.0,3.1,SE,46.0,ENE,17.0,72.0,1007.3,7.0,29.0,Yes,Yes
2010-01-11,39,22.2,31.0,0.6,8.0,10.6,ENE,48.0,E,35.0,57.0,1008.8,6.0,30.1,No,No
2010-01-12,39,23.2,31.4,0.0,8.8,10.2,SE,46.0,E,31.0,59.0,1008.2,1.0,30.4,No,No
2010-01-21,39,26.4,34.0,0.0,9.2,10.1,ENE,43.0,ENE,30.0,60.0,1006.0,5.0,32.0,No,No
2010-01-22,39,25.6,31.5,0.0,11.0,0.9,E,46.0,E,31.0,64.0,1007.3,7.0,30.1,No,No
2010-01-29,39,24.0,26.8,50.6,3.8,0.0,ESE,44.0,SE,13.0,98.0,1005.6,8.0,25.0,Yes,Yes
2010-02-03,39,24.4,33.0,0.0,6.6,12.2,NNE,26.0,N,19.0,53.0,1001.8,6.0,32.3,No,No
2010-02-05,39,25.5,32.3,0.4,7.8,10.7,ENE,31.0,ENE,24.0,71.0,1005.3,2.0,31.2,No,Yes
2010-02-12,39,23.0,29.7,29.8,6.0,2.6,ESE,37.0,SE,24.0,68.0,1009.2,6.0,27.8,Yes,No
2010-02-19,39,22.7,28.6,92.6,,1.1,ESE,41.0,E,22.0,77.0,1009.8,7.0,27.9,Yes,Yes
2010-04-05,39,23.0,29.6,0.0,6.2,4.1,ESE,46.0,E,28.0,69.0,1010.6,7.0,28.1,No,Yes
2010-04-06,39,23.7,26.9,2.4,5.4,2.2,ESE,43.0,ENE,31.0,78.0,1012.8,7.0,24.7,Yes,Yes
2010-04-21,39,21.7,28.6,0.0,5.2,3.4,E,31.0,SSW,9.0,69.0,1011.2,7.0,27.3,No,No
2010-05-12,39,20.1,28.3,0.0,3.0,2.2,ENE,33.0,SE,11.0,64.0,1013.2,7.0,25.7,No,No
2010-05-20,39,13.6,26.9,0.0,7.4,7.0,ESE,28.0,ENE,17.0,53.0,1014.5,7.0,24.3,No,No
2010-05-27,39,17.3,27.4,0.0,5.8,10.5,SSW,33.0,ENE,11.0,39.0,1012.2,1.0,26.8,No,No
2010-06-04,39,19.8,26.0,18.0,4.8,7.4,NE,28.0,NE,22.0,66.0,1012.9,3.0,24.9,Yes,No
2010-06-08,39,12.7,24.8,0.0,6.2,10.7,NE,28.0,ENE,17.0,40.0,1016.5,0.0,23.8,No,No
2010-06-12,39,13.4,26.4,0.0,3.6,10.6,SW,33.0,SSW,15.0,30.0,1015.6,1.0,25.9,No,No
2010-06-13,39,13.3,24.2,0.0,6.2,10.5,ENE,33.0,ENE,26.0,37.0,1018.1,2.0,22.6,No,No
2010-06-24,39,16.0,26.4,0.0,7.6,9.0,ENE,44.0,ESE,31.0,51.0,1017.0,3.0,25.6,No,No
2010-07-13,39,18.7,25.8,0.0,6.4,3.0,ESE,37.0,E,22.0,69.0,1016.7,7.0,24.1,No,No
2010-07-24,39,18.6,25.9,0.0,7.4,1.3,ESE,43.0,ENE,31.0,57.0,1018.5,7.0,24.4,No,No
2010-07-29,39,21.3,28.3,0.0,6.0,8.9,E,39.0,ENE,30.0,68.0,1017.2,5.0,26.2,No,No
2010-08-04,39,6.8,24.0,0.0,6.8,10.4,ESE,39.0,E,20.0,48.0,1015.8,1.0,22.2,No,No
2010-08-10,39,22.3,26.8,0.0,6.4,0.1,S,41.0,E,13.0,79.0,1013.6,7.0,25.5,No,Yes
2010-08-21,39,22.1,28.2,0.0,4.4,7.9,NE,31.0,NE,22.0,74.0,1015.5,3.0,26.4,No,No
2010-08-23,39,23.1,28.3,0.0,6.4,10.5,NE,30.0,NE,17.0,59.0,1014.6,1.0,27.7,No,No
2010-09-18,39,22.4,29.4,0.0,8.2,3.5,ESE,52.0,E,31.0,64.0,1013.4,7.0,26.8,No,No
2010-09-23,39,22.5,29.6,4.4,6.6,10.3,ENE,44.0,ENE,30.0,60.0,1015.1,7.0,28.2,Yes,No
2010-10-27,39,20.9,29.7,0.0,6.8,11.0,ENE,37.0,ENE,26.0,69.0,1011.6,6.0,27.2,No,No
2010-10-28,39,22.3,29.8,0.0,8.0,10.5,ENE,35.0,ENE,30.0,58.0,1011.2,7.0,28.6,No,No
2010-11-10,39,22.4,28.8,4.4,7.4,0.8,ESE,39.0,ESE,24.0,72.0,1012.8,7.0,27.1,Yes,Yes
2010-12-13,39,25.2,33.9,15.6,6.0,8.2,ENE,35.0,ENE,26.0,72.0,1005.3,6.0,30.3,Yes,No
2010-12-24,39,22.8,27.5,54.4,,0.0,E,43.0,SE,19.0,87.0,1006.6,8.0,26.2,Yes,Yes
2010-12-30,39,25.8,31.1,1.6,5.8,10.0,NE,31.0,NE,20.0,72.0,1008.8,7.0,30.6,Yes,No
2011-01-06,39,25.6,32.4,0.0,7.0,9.7,SW,33.0,N,20.0,64.0,1001.2,3.0,31.1,No,No
2011-01-23,39,22.4,31.5,7.8,6.4,11.2,SE,41.0,ESE,15.0,49.0,1003.5,4.0,31.3,Yes,No
2011-02-19,39,25.6,30.8,1.6,6.0,5.6,ESE,39.0,E,20.0,67.0,1007.8,7.0,30.1,Yes,No
2011-02-25,39,23.7,27.9,2.0,6.0,1.2,ESE,44.0,SE,30.0,93.0,1008.6,7.0,25.6,Yes,Yes
2011-02-28,39,24.1,26.9,10.0,7.2,0.2,ENE,43.0,NNW,6.0,98.0,1007.9,8.0,23.6,Yes,Yes
2011-05-09,39,19.9,27.7,12.0,1.8,6.7,SW,31.0,SSW,15.0,53.0,1009.7,7.0,26.8,Yes,No
2011-05-11,39,11.7,25.5,0.0,7.0,11.3,SSW,28.0,NE,24.0,32.0,1013.3,0.0,25.1,No,No
2011-05-12,39,9.9,25.5,0.0,4.6,10.8,S,35.0,SSW,17.0,17.0,1014.7,1.0,24.9,No,No
2011-05-23,39,21.4,28.8,2.6,3.4,5.5,NNE,26.0,WNW,6.0,61.0,1010.1,3.0,28.7,Yes,No
2011-05-25,39,15.9,24.0,0.0,8.6,10.6,S,46.0,SW,19.0,25.0,1011.7,0.0,23.3,No,No
2011-05-29,39,12.1,26.2,0.0,4.6,9.9,NE,28.0,NE,20.0,50.0,1015.8,1.0,24.9,No,No
2011-06-06,39,19.0,26.6,0.0,3.4,4.5,NE,31.0,ENE,22.0,68.0,1014.1,7.0,24.5,No,Yes
2011-06-09,39,16.6,25.9,0.0,4.8,7.7,ENE,28.0,NE,19.0,63.0,1012.2,7.0,24.5,No,No
2011-06-22,39,9.5,26.2,0.0,2.4,9.7,SE,33.0,NE,17.0,38.0,1013.7,1.0,24.5,No,No
2011-06-26,39,12.1,24.9,0.0,7.0,4.2,ESE,41.0,SSE,11.0,67.0,1018.1,7.0,22.2,No,No
2011-06-28,39,19.1,25.7,0.0,4.4,3.8,ESE,54.0,ESE,37.0,71.0,1017.8,7.0,22.0,No,No
2011-07-08,39,10.4,26.2,0.0,3.4,9.5,ENE,35.0,ENE,26.0,53.0,1019.6,3.0,23.2,No,No
2011-07-14,39,17.9,26.3,0.0,4.8,7.3,ENE,35.0,E,26.0,65.0,1017.6,7.0,24.1,No,No
2011-07-18,39,16.6,25.5,0.0,4.0,9.2,NE,30.0,NE,22.0,57.0,1015.4,2.0,24.4,No,No
2011-08-04,39,13.0,25.5,0.0,6.4,10.4,E,54.0,E,37.0,47.0,1019.7,1.0,23.9,No,No
2011-08-11,39,12.6,29.7,0.0,5.6,10.5,SSW,33.0,WSW,15.0,20.0,1009.3,0.0,29.1,No,No
2011-08-22,39,11.1,27.5,0.0,8.0,10.6,ENE,44.0,ENE,35.0,52.0,1018.3,2.0,22.9,No,No
2011-08-31,39,18.8,27.3,0.0,5.2,11.0,ESE,41.0,ENE,31.0,67.0,1015.4,2.0,25.2,No,No
2011-10-02,39,15.5,31.8,0.0,12.0,10.8,SSW,50.0,ENE,35.0,35.0,1010.4,2.0,26.7,No,No
2011-10-11,39,22.6,30.7,0.0,6.8,5.7,,,N,20.0,73.0,1006.0,6.0,27.4,No,No
2011-10-12,39,17.9,34.6,0.0,4.4,10.3,NE,31.0,NNW,15.0,26.0,1006.7,1.0,33.2,No,No
2011-10-18,39,23.1,29.3,0.2,5.8,4.8,ESE,63.0,ESE,39.0,51.0,1018.4,7.0,28.0,No,No
2011-10-24,39,22.6,29.7,0.0,9.0,9.6,ESE,39.0,ENE,28.0,64.0,1012.8,3.0,26.9,No,No
2011-11-01,39,22.8,30.5,0.0,11.0,11.8,E,43.0,ENE,30.0,58.0,1011.0,1.0,28.2,No,No
2011-11-05,39,22.1,30.1,0.0,6.2,5.0,ENE,44.0,ENE,31.0,58.0,1011.3,5.0,28.1,No,No
2011-12-12,39,25.3,31.9,9.2,8.2,11.2,N,35.0,N,22.0,74.0,1002.5,7.0,31.2,Yes,No
2011-12-17,39,25.1,30.5,0.0,8.0,8.7,ESE,52.0,E,31.0,57.0,1011.0,6.0,29.0,No,No
2011-12-18,39,24.2,30.0,0.0,10.2,7.3,ENE,48.0,E,31.0,55.0,1010.2,6.0,29.4,No,No
2011-12-20,39,23.2,30.5,0.0,9.0,10.5,NE,35.0,ENE,30.0,61.0,1007.4,7.0,29.1,No,No
2011-12-22,39,21.7,31.2,0.0,10.0,9.3,ENE,35.0,ENE,26.0,58.0,1005.9,7.0,29.9,No,No
2011-12-31,39,23.4,31.6,0.2,9.6,11.1,ENE,43.0,ENE,33.0,50.0,1008.8,2.0,31.0,No,No
2012-01-01,39,23.8,32.1,0.0,12.0,11.4,ENE,43.0,ENE,33.0,52.0,1009.5,2.0,30.6,No,No
2012-01-02,39,22.3,32.0,0.0,12.6,12.3,ENE,43.0,ENE,31.0,45.0,1010.9,1.0,30.3,No,No
2012-01-09,39,26.2,32.4,0.0,10.0,11.4,NNE,33.0,NE,15.0,50.0,1007.4,1.0,31.7,No,No
2012-01-27,39,25.5,31.8,1.4,4.4,10.6,N,39.0,NNE,20.0,65.0,1002.7,4.0,30.8,Yes,Yes
2012-01-30,39,26.9,32.4,0.0,5.4,7.4,NE,33.0,ENE,24.0,70.0,1001.0,6.0,31.7,No,Yes
2012-02-04,39,24.7,30.3,115.4,,0.0,WSW,54.0,NW,15.0,79.0,998.1,7.0,29.1,Yes,Yes
2012-02-12,39,25.4,31.4,0.0,10.0,11.8,NE,33.0,ENE,20.0,64.0,1010.4,3.0,30.8,No,No
2012-02-16,39,23.6,31.9,1.6,8.6,10.0,SE,43.0,ENE,24.0,49.0,1010.9,3.0,31.3,Yes,No
2012-02-19,39,24.8,32.5,0.0,9.0,6.8,NE,33.0,ENE,24.0,67.0,1010.7,7.0,29.6,No,No
2012-02-25,39,24.8,30.9,0.0,5.8,4.3,NE,41.0,ENE,20.0,66.0,1009.9,7.0,29.7,No,Yes
2012-02-26,39,24.9,32.4,5.4,5.4,7.0,SE,46.0,ENE,28.0,75.0,1008.4,7.0,29.6,Yes,Yes
2012-03-03,39,25.2,30.9,0.2,7.4,11.6,ENE,31.0,ENE,20.0,70.0,1008.2,2.0,30.4,No,No
2012-03-05,39,25.3,30.6,1.4,6.6,3.7,ENE,35.0,ENE,7.0,67.0,1008.0,7.0,29.4,Yes,No
2012-03-08,39,23.3,27.6,53.4,7.4,0.0,ESE,30.0,ESE,13.0,78.0,1006.5,7.0,27.0,Yes,Yes
2012-03-28,39,21.1,30.5,0.6,6.0,10.8,E,41.0,SSE,17.0,48.0,1010.9,3.0,30.1,No,No
2012-04-07,39,20.6,31.0,0.0,5.6,11.3,ENE,35.0,ENE,30.0,57.0,1013.0,2.0,28.9,No,No
2012-04-14,39,20.4,29.2,0.0,7.4,3.5,ESE,39.0,SE,20.0,56.0,1015.3,7.0,27.9,No,No
2012-04-15,39,21.0,29.8,0.0,6.0,3.2,E,35.0,ENE,24.0,56.0,1013.6,7.0,28.9,No,No
2012-04-23,39,17.2,30.1,0.0,6.0,9.7,NE,31.0,ENE,24.0,57.0,1010.3,1.0,28.3,No,No
2012-04-29,39,19.8,28.8,0.0,4.6,6.5,SSW,37.0,ESE,7.0,60.0,1012.0,7.0,27.2,No,No
2012-05-09,39,16.9,29.0,0.0,4.4,11.1,ENE,41.0,E,28.0,50.0,1016.3,1.0,27.6,No,No
2012-05-18,39,21.0,28.0,0.2,5.2,7.1,ESE,43.0,ESE,28.0,51.0,1015.8,6.0,27.0,No,No
2012-05-22,39,16.8,28.7,0.0,5.6,8.5,E,41.0,E,28.0,56.0,1016.0,5.0,26.9,No,No
2012-05-31,39,18.7,21.7,10.2,3.2,0.0,ESE,43.0,SSE,17.0,90.0,1016.5,8.0,20.9,Yes,Yes
2012-06-04,39,16.8,25.9,0.0,4.8,10.6,SW,35.0,SW,13.0,40.0,1009.6,1.0,25.7,No,No
2012-06-16,39,13.2,25.2,0.0,4.8,1.6,E,26.0,NNE,15.0,59.0,1017.4,7.0,23.5,No,No
2012-06-24,39,16.7,21.2,0.0,6.0,0.0,S,33.0,SW,20.0,68.0,1018.6,7.0,20.4,No,No
2012-07-02,39,16.8,25.1,0.0,5.6,10.8,S,39.0,ENE,19.0,39.0,1015.4,1.0,24.4,No,No
2012-07-12,39,20.2,26.1,2.8,2.4,1.7,NE,28.0,NE,13.0,84.0,1013.1,7.0,24.4,Yes,No
2012-07-20,39,14.4,23.6,0.0,3.2,10.9,S,35.0,SSE,15.0,47.0,1016.3,1.0,22.8,No,No
2012-07-28,39,14.4,23.0,0.0,8.0,11.1,SSW,54.0,S,17.0,22.0,1017.5,1.0,22.7,No,No
2012-08-02,39,10.2,23.7,0.0,7.4,11.2,ENE,35.0,ENE,24.0,48.0,1017.8,1.0,21.9,No,No
2012-08-03,39,10.3,23.7,0.0,4.6,10.6,NE,31.0,ENE,22.0,49.0,1017.7,,22.5,No,No
2012-08-06,39,11.5,24.7,0.0,6.0,10.1,NNE,28.0,NE,17.0,62.0,1018.3,3.0,23.4,No,No
2012-08-07,39,11.1,24.7,0.0,2.4,9.7,ENE,33.0,ENE,24.0,42.0,1020.5,1.0,23.9,No,No
2012-08-22,39,19.7,27.5,0.0,2.8,6.3,ENE,35.0,ENE,28.0,78.0,1015.6,6.0,24.0,No,No
2012-09-08,39,16.1,28.8,0.0,6.2,9.5,ENE,37.0,NE,28.0,66.0,1014.5,3.0,26.1,No,No
2012-10-01,39,18.1,29.5,0.2,4.2,7.3,ENE,37.0,NE,24.0,56.0,1016.7,5.0,26.4,No,No
2012-10-03,39,20.3,28.7,0.0,11.4,10.3,SE,54.0,ENE,35.0,48.0,1018.2,2.0,26.9,No,No
2012-10-06,39,18.7,28.7,0.0,10.2,10.7,ENE,46.0,ENE,33.0,53.0,1015.2,1.0,26.9,No,No
2012-10-19,39,17.9,29.5,0.0,9.4,11.7,ENE,48.0,ENE,31.0,53.0,1014.8,1.0,27.0,No,No
2012-10-27,39,16.2,29.6,0.0,7.2,11.7,ENE,37.0,ENE,26.0,57.0,1008.1,1.0,28.4,No,No
2012-10-30,39,22.8,29.7,0.0,9.8,8.7,NE,39.0,ENE,28.0,63.0,1012.6,2.0,27.9,No,No
2012-11-02,39,20.0,30.4,0.0,8.0,12.1,NNE,33.0,N,19.0,54.0,1009.0,1.0,29.3,No,No
2012-11-05,39,22.8,30.5,2.0,12.0,9.3,E,43.0,ENE,30.0,62.0,1012.8,2.0,28.3,Yes,No
2012-11-10,39,24.2,28.4,0.2,12.2,0.2,ENE,31.0,NNW,7.0,76.0,1012.5,8.0,25.7,No,No
2012-11-13,39,19.7,30.5,0.0,11.6,7.1,E,57.0,E,39.0,46.0,1014.3,1.0,29.4,No,No
2012-11-14,39,18.1,30.5,0.0,9.4,11.5,ENE,48.0,ENE,37.0,52.0,1013.9,3.0,28.6,No,No
2012-11-21,39,25.7,32.2,0.0,10.8,11.3,ENE,39.0,ENE,30.0,58.0,1010.1,1.0,30.1,No,No
2013-01-26,39,26.9,33.8,0.0,7.8,11.0,N,35.0,N,28.0,55.0,995.9,5.0,33.4,No,No
2013-01-30,39,27.4,34.0,0.0,7.8,12.1,ENE,35.0,ENE,26.0,60.0,1005.6,5.0,32.6,No,No
2013-03-17,39,20.6,33.6,0.0,8.0,11.2,NE,30.0,NE,17.0,45.0,1007.8,4.0,32.1,No,No
2013-03-24,39,23.6,30.8,0.0,7.2,9.0,ENE,39.0,ENE,30.0,61.0,1011.9,3.0,30.3,No,No
2013-03-28,39,21.6,30.9,0.0,7.6,8.7,E,43.0,E,31.0,58.0,1011.7,2.0,29.6,No,No
2013-05-01,39,22.5,30.0,0.2,5.2,8.5,E,52.0,E,30.0,53.0,1012.9,5.0,28.9,No,No
2013-05-05,39,16.5,28.8,0.0,7.4,9.6,NE,37.0,ENE,30.0,46.0,1014.5,7.0,27.0,No,No
2013-05-27,39,14.7,27.2,0.0,6.0,9.7,E,50.0,E,22.0,47.0,1018.7,5.0,25.8,No,No
2013-05-31,39,16.2,27.8,0.2,4.4,8.0,ESE,54.0,ESE,31.0,60.0,1017.8,5.0,25.5,No,No
2013-06-09,39,18.7,27.4,0.0,6.0,4.9,ESE,50.0,E,28.0,64.0,1014.9,7.0,25.0,No,No
2013-06-15,39,17.5,26.6,0.0,8.8,10.3,SSW,39.0,SSE,19.0,25.0,1012.6,2.0,25.7,No,No
2013-06-21,39,17.0,23.1,0.0,3.4,0.6,NE,20.0,SSE,6.0,31.0,1016.4,8.0,21.8,No,No
2013-06-24,39,11.6,24.6,0.0,4.6,10.7,NE,31.0,ENE,22.0,39.0,1017.2,1.0,23.2,No,No
2013-06-29,39,13.6,26.2,0.0,4.0,9.8,ENE,33.0,NE,26.0,48.0,1016.2,1.0,24.6,No,No
2013-06-30,39,12.9,26.9,0.0,5.8,10.0,SSW,33.0,SSW,24.0,24.0,1015.8,1.0,26.5,No,No
2013-08-16,39,17.6,27.1,0.0,5.4,10.8,NE,33.0,ENE,24.0,64.0,1015.9,2.0,25.9,No,No
2013-08-27,39,15.1,27.4,0.0,6.6,10.6,ENE,43.0,ENE,33.0,54.0,1018.1,1.0,25.6,No,No
2013-09-12,39,18.9,32.3,0.2,7.2,10.0,N,30.0,NE,20.0,32.0,1013.2,1.0,29.9,No,No
2013-09-18,39,20.3,30.7,0.0,6.4,10.4,NNW,31.0,N,20.0,58.0,1008.3,1.0,28.8,No,No
2013-09-25,39,20.3,28.9,0.0,6.8,10.6,N,35.0,NNE,19.0,50.0,1013.5,0.0,27.9,No,No
2013-10-07,39,19.3,29.4,0.0,8.6,11.2,NE,33.0,NE,17.0,50.0,1010.3,1.0,27.5,No,No
2013-10-09,39,17.2,30.5,0.0,8.4,10.5,ENE,52.0,ENE,35.0,59.0,1014.5,2.0,28.3,No,No
2013-10-31,39,21.6,30.5,0.0,8.2,11.6,ENE,41.0,ENE,30.0,53.0,1011.9,6.0,28.6,No,No
2013-11-09,39,20.4,29.0,0.0,9.6,12.3,ENE,37.0,ENE,28.0,50.0,1010.9,4.0,27.8,No,No
2013-11-26,39,23.2,33.6,0.0,4.6,11.5,NE,30.0,ENE,15.0,54.0,1002.9,3.0,32.7,No,No
